Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene40	GBAA_pXO2_0044	gi_50163691_ref_NC_007323_3_	+	36680	36796	0.0	0.0	0.0
gene85	GBAA_pXO2_0090	gi_50163691_ref_NC_007323_3_	-	74728	74904	0.0	0.0	0.0
gene107	GBAA_pXO2_0112	gi_50163691_ref_NC_007323_3_	-	93094	93303	0.0	0.0	0.0
gene54	GBAA_pXO2_0058	gi_50163691_ref_NC_007323_3_	-	47242	47415	0.0	0.0	0.0
gene19	GBAA_pXO2_0022	gi_50163691_ref_NC_007323_3_	-	17617	18450	0.0	0.0	0.0
gene106	GBAA_pXO2_0111	gi_50163691_ref_NC_007323_3_	-	91328	93097	0.0	0.0	0.0
gene23	GBAA_pXO2_0026	gi_50163691_ref_NC_007323_3_	-	20501	20875	0.0	0.0	0.0
gene68	GBAA_pXO2_0114	gi_50163691_ref_NC_007323_3_	+	60244	60390	0.0	0.0	0.0
gene2	GBAA_pXO2_0003	gi_50163691_ref_NC_007323_3_	-	1652	1768	0.0	0.0	0.0
gene37	GBAA_pXO2_0041	gi_50163691_ref_NC_007323_3_	+	35390	35776	0.0	0.0	0.0
gene56	GBAA_pXO2_0060	gi_50163691_ref_NC_007323_3_	-	48928	50376	0.0	0.0	0.0
gene41	GBAA_pXO2_0045	gi_50163691_ref_NC_007323_3_	+	37417	39012	0.0	0.0	0.0
gene86	GBAA_pXO2_0091	gi_50163691_ref_NC_007323_3_	+	74983	75159	0.0	0.0	0.0
gene25	GBAA_pXO2_0028	gi_50163691_ref_NC_007323_3_	-	22367	25135	0.0	0.0	0.0
gene5	GBAA_pXO2_0006	gi_50163691_ref_NC_007323_3_	-	2955	3563	0.0	0.0	0.0
gene24	GBAA_pXO2_0027	gi_50163691_ref_NC_007323_3_	-	20895	22388	0.0	0.0	0.0
gene69	GBAA_pXO2_0073	gi_50163691_ref_NC_007323_3_	-	60383	60934	0.0	0.0	0.0
gene92	GBAA_pXO2_0097	gi_50163691_ref_NC_007323_3_	-	78745	80259	0.0	0.0	0.0
gene73	GBAA_pXO2_0077	gi_50163691_ref_NC_007323_3_	+	64555	64698	0.0	0.0	0.0
gene38	GBAA_pXO2_0042	gi_50163691_ref_NC_007323_3_	+	35921	36208	0.0	0.0	0.0
gene10	GBAA_pXO2_0011	gi_50163691_ref_NC_007323_3_	-	7733	7936	0.0	0.0	0.0
gene87	GBAA_pXO2_0092	gi_50163691_ref_NC_007323_3_	-	75073	75252	0.0	0.0	0.0
gene59	ggt	gi_50163691_ref_NC_007323_3_	-	52305	53891	0.0	0.0	0.0
gene11	GBAA_pXO2_0012	gi_50163691_ref_NC_007323_3_	-	7938	8192	0.0	0.0	0.0
gene6	GBAA_pXO2_0007	gi_50163691_ref_NC_007323_3_	-	3589	4731	0.0	0.0	0.0
gene60	capA	gi_50163691_ref_NC_007323_3_	-	53888	55123	0.0	0.0	0.0
gene50	GBAA_pXO2_0054	gi_50163691_ref_NC_007323_3_	+	43138	43602	0.0	0.0	0.0
gene74	GBAA_pXO2_0078	gi_50163691_ref_NC_007323_3_	+	64988	65605	0.0	0.0	0.0
gene39	GBAA_pXO2_0043	gi_50163691_ref_NC_007323_3_	+	36528	36680	0.0	0.0	0.0
gene43	GBAA_pXO2_0047	gi_50163691_ref_NC_007323_3_	-	40172	40264	0.0	0.0	0.0
gene88	GBAA_pXO2_00093	gi_50163691_ref_NC_007323_3_	-	75623	76216	0.0	0.0	0.0
gene90	GBAA_pXO2_0095	gi_50163691_ref_NC_007323_3_	+	77706	78047	0.0	0.0	0.0
gene12	GBAA_pXO2_0013	gi_50163691_ref_NC_007323_3_	-	8210	11068	0.0	0.0	0.0
gene7	GBAA_pXO2_0008	gi_50163691_ref_NC_007323_3_	-	4733	6667	0.0	0.0	0.0
gene61	capC	gi_50163691_ref_NC_007323_3_	-	55135	55584	0.0	0.0	0.0
gene26	GBAA_pXO2_0029	gi_50163691_ref_NC_007323_3_	-	25261	25590	0.0	0.0	0.0
gene95	GBAA_pXO2_0100	gi_50163691_ref_NC_007323_3_	+	81837	83462	0.0	0.0	0.0
gene30	GBAA_pXO2_0033	gi_50163691_ref_NC_007323_3_	-	28062	28364	0.0	0.0	0.0
gene44	GBAA_pXO2_0048	gi_50163691_ref_NC_007323_3_	-	40274	40471	0.0	0.0	0.0
gene89	GBAA_pXO2_0094	gi_50163691_ref_NC_007323_3_	+	76444	77709	0.0	0.0	0.0
gene31	GBAA_pXO2_0034	gi_50163691_ref_NC_007323_3_	-	29240	29422	0.0	0.0	0.0
gene55	GBAA_pXO2_0059	gi_50163691_ref_NC_007323_3_	-	47532	47741	0.0	0.0	0.0
gene62	capB	gi_50163691_ref_NC_007323_3_	-	55599	56993	0.0	0.0	0.0
gene27	GBAA_pXO2_0030	gi_50163691_ref_NC_007323_3_	-	25641	25877	0.0	0.0	0.0
gene8	GBAA_pXO2_0009	gi_50163691_ref_NC_007323_3_	-	6684	7358	0.0	0.0	0.0
gene98	GBAA_pXO2_0103	gi_50163691_ref_NC_007323_3_	-	85598	86002	0.0	0.0	0.0
gene84	GBAA_pXO2_0089	gi_50163691_ref_NC_007323_3_	-	73022	74581	0.0	0.0	0.0
gene80	GBAA_pXO2_0085	gi_50163691_ref_NC_007323_3_	+	70405	70656	0.0	0.0	0.0
gene45	GBAA_pXO2_0049	gi_50163691_ref_NC_007323_3_	-	40490	40792	0.0	0.0	0.0
gene108	GBAA_pXO2_0113	gi_50163691_ref_NC_007323_3_	-	93326	93754	0.0	0.0	0.0
gene58	GBAA_pXO2_0062	gi_50163691_ref_NC_007323_3_	-	52147	52290	0.0	0.0	0.0
gene14	GBAA_pXO2_0017	gi_50163691_ref_NC_007323_3_	-	15738	16016	0.0	0.0	0.0
gene4	GBAA_pXO2_0005	gi_50163691_ref_NC_007323_3_	-	2591	2866	0.0	0.0	0.0
gene63	GBAA_pXO2_0067	gi_50163691_ref_NC_007323_3_	-	57314	57484	0.0	0.0	0.0
gene28	GBAA_pXO2_0031	gi_50163691_ref_NC_007323_3_	-	26262	26750	0.0	0.0	0.0
gene100	GBAA_pXO2_0105	gi_50163691_ref_NC_007323_3_	+	88215	88370	0.0	0.0	0.0
gene77	GBAA_pXO2_0082	gi_50163691_ref_NC_007323_3_	+	67444	67557	0.0	0.0	0.0
gene104	GBAA_pXO2_0109	gi_50163691_ref_NC_007323_3_	-	89705	90256	0.0	0.0	0.0
gene46	GBAA_pXO2_0050	gi_50163691_ref_NC_007323_3_	-	40773	40865	0.0	0.0	0.0
gene94	GBAA_pXO2_0099	gi_50163691_ref_NC_007323_3_	-	80790	81029	0.0	0.0	0.0
gene3848	GBAA_4092	gi_50196905_ref_NC_007530_2_	-	3767546	3768301	0.0	0.0	0.0
gene3859	GBAA_4104	gi_50196905_ref_NC_007530_2_	-	3775675	3776031	0.0	0.0	0.0
gene689	GBAA_0654	gi_50196905_ref_NC_007530_2_	+	671609	672031	0.0	0.0	0.0
gene1732	GBAA_1768	gi_50196905_ref_NC_007530_2_	-	1656968	1657390	0.0	0.0	0.0
gene2877	GBAA_3022	gi_50196905_ref_NC_007530_2_	+	2785142	2786638	0.0	0.0	0.0
gene4289	GBAA_4555	gi_50196905_ref_NC_007530_2_	-	4143216	4143965	0.0	0.0	0.0
gene4002	mtnX	gi_50196905_ref_NC_007530_2_	+	3894471	3895130	0.0	0.0	0.0
gene900	GBAA_0852	gi_50196905_ref_NC_007530_2_	+	859783	861543	0.0	0.0	0.0
gene4700	leuS	gi_50196905_ref_NC_007530_2_	-	4528480	4530888	0.0	0.0	0.0
gene1317	GBAA_1324	gi_50196905_ref_NC_007530_2_	-	1270763	1270948	0.0	0.0	0.0
gene1733	GBAA_1769	gi_50196905_ref_NC_007530_2_	+	1657539	1657715	0.0	0.0	0.0
gene2878	GBAA_3023	gi_50196905_ref_NC_007530_2_	-	2786780	2787022	0.0	0.0	0.0
gene4569	GBAA_4855	gi_50196905_ref_NC_007530_2_	-	4419058	4419357	0.0	0.0	0.0
gene2251	GBAA_2337	gi_50196905_ref_NC_007530_2_	+	2173750	2173968	0.0	0.0	0.0
gene4228	GBAA_4492	gi_50196905_ref_NC_007530_2_	-	4085504	4086160	0.0	0.0	0.0
gene5167	GBAA_5466	gi_50196905_ref_NC_007530_2_	+	4955656	4955973	0.0	0.0	0.0
gene1495	GBAA_1512	gi_50196905_ref_NC_007530_2_	+	1431918	1432127	0.0	0.0	0.0
gene1734	GBAA_1770	gi_50196905_ref_NC_007530_2_	+	1658079	1658843	0.0	0.0	0.0
gene3757	rpe	gi_50196905_ref_NC_007530_2_	-	3675734	3676378	0.0	0.0	0.0
gene1002	GBAA_0964	gi_50196905_ref_NC_007530_2_	-	967483	968049	0.0	0.0	0.0
gene902	GBAA_0855	gi_50196905_ref_NC_007530_2_	+	863815	864612	0.0	0.0	0.0
gene4003	mtnB	gi_50196905_ref_NC_007530_2_	+	3895127	3895765	0.0	0.0	0.0
gene3496	hutP	gi_50196905_ref_NC_007530_2_	-	3416190	3416630	0.0	0.0	0.0
gene160	kbaA	gi_50196905_ref_NC_007530_2_	+	143394	144005	0.0	0.0	0.0
gene3735	rbgA	gi_50196905_ref_NC_007530_2_	-	3654711	3655601	0.0	0.0	0.0
gene3849	GBAA_4093	gi_50196905_ref_NC_007530_2_	-	3768279	3769448	0.0	0.0	0.0
gene5328	GBAA_5643	gi_50196905_ref_NC_007530_2_	-	5127259	5127543	0.0	0.0	0.0
gene4544	coaE	gi_50196905_ref_NC_007530_2_	-	4390229	4390831	0.0	0.0	0.0
gene903	GBAA_0856	gi_50196905_ref_NC_007530_2_	+	864590	865297	0.0	0.0	0.0
gene161	GBAA_0150	gi_50196905_ref_NC_007530_2_	-	144110	144874	0.0	0.0	0.0
gene1736	GBAA_1774	gi_50196905_ref_NC_007530_2_	-	1660407	1661105	0.0	0.0	0.0
gene1560	GBAA_1580	gi_50196905_ref_NC_007530_2_	+	1486985	1487464	0.0	0.0	0.0
gene5004	GBAA_5289	gi_50196905_ref_NC_007530_2_	+	4793705	4795138	0.0	0.0	0.0
gene1318	GBAA_1326	gi_50196905_ref_NC_007530_2_	-	1271096	1271539	0.0	0.0	0.0
gene904	GBAA_0857	gi_50196905_ref_NC_007530_2_	+	865326	866060	0.0	0.0	0.0
gene1003	GBAA_0965	gi_50196905_ref_NC_007530_2_	+	968228	969979	0.0	0.0	0.0
gene4004	GBAA_4258	gi_50196905_ref_NC_007530_2_	+	3895743	3896255	0.0	0.0	0.0
gene162	GBAA_0151	gi_50196905_ref_NC_007530_2_	+	145045	145263	0.0	0.0	0.0
gene1737	GBAA_1775	gi_50196905_ref_NC_007530_2_	+	1661499	1661897	0.0	0.0	0.0
gene1561	GBAA_1581	gi_50196905_ref_NC_007530_2_	+	1487619	1488041	0.0	0.0	0.0
gene3497	GBAA_3714	gi_50196905_ref_NC_007530_2_	+	3416824	3417771	0.0	0.0	0.0
gene1110	GBAA_1088	gi_50196905_ref_NC_007530_2_	+	1069410	1070144	0.0	0.0	0.0
gene905	sasP-1	gi_50196905_ref_NC_007530_2_	-	866112	866315	0.0	0.0	0.0
gene3004	GBAA_3167	gi_50196905_ref_NC_007530_2_	+	2914810	2915454	0.0	0.0	0.0
gene163	Ba16SD	gi_50196905_ref_NC_007530_2_	+	145515	147021	0.0	0.0	0.0
gene1738	GBAA_1776	gi_50196905_ref_NC_007530_2_	+	1662005	1662418	0.0	0.0	0.0
gene1562	GBAA_1582	gi_50196905_ref_NC_007530_2_	+	1488097	1488651	0.0	0.0	0.0
gene5185	GBAA_5488	gi_50196905_ref_NC_007530_2_	-	4978715	4979200	0.0	0.0	0.0
gene1111	GBAA_1089	gi_50196905_ref_NC_007530_2_	+	1070154	1071143	0.0	0.0	0.0
gene906	GBAA_0859	gi_50196905_ref_NC_007530_2_	+	866672	866917	0.0	0.0	0.0
gene650	GBAA_0615	gi_50196905_ref_NC_007530_2_	-	629132	630097	0.0	0.0	0.0
gene4550	GBAA_4834	gi_50196905_ref_NC_007530_2_	-	4397974	4398147	0.0	0.0	0.0
gene74	GBAA_0065	gi_50196905_ref_NC_007530_2_	+	71729	72517	0.0	0.0	0.0
gene5201	GBAA_5504	gi_50196905_ref_NC_007530_2_	-	4991402	4992073	0.0	0.0	0.0
gene164	Ba23SD	gi_50196905_ref_NC_007530_2_	+	147200	150107	0.0	0.0	0.0
gene1739	GBAA_1777	gi_50196905_ref_NC_007530_2_	+	1662423	1663235	0.0	0.0	0.0
gene1563	GBAA_1583	gi_50196905_ref_NC_007530_2_	+	1488749	1489087	0.0	0.0	0.0
gene4005	GBAA_4259	gi_50196905_ref_NC_007530_2_	+	3896562	3896837	0.0	0.0	0.0
gene4701	GBAA_4992	gi_50196905_ref_NC_007530_2_	-	4531363	4532556	0.0	0.0	0.0
gene1112	GBAA_1090	gi_50196905_ref_NC_007530_2_	+	1071398	1071826	0.0	0.0	0.0
gene907	GBAA_0860	gi_50196905_ref_NC_007530_2_	-	866934	868394	0.0	0.0	0.0
gene651	GBAA_0616	gi_50196905_ref_NC_007530_2_	+	630270	631274	0.0	0.0	0.0
gene4910	GBAA_5189	gi_50196905_ref_NC_007530_2_	+	4712933	4713424	0.0	0.0	0.0
gene165	Ba5SD	gi_50196905_ref_NC_007530_2_	+	150194	150309	0.0	0.0	0.0
gene1564	GBAA_1584	gi_50196905_ref_NC_007530_2_	+	1489746	1490885	0.0	0.0	0.0
gene4363	relA	gi_50196905_ref_NC_007530_2_	-	4211941	4214124	0.0	0.0	0.0
gene1113	GBAA_1091	gi_50196905_ref_NC_007530_2_	+	1071988	1073520	0.0	0.0	0.0
gene908	GBAA_0861	gi_50196905_ref_NC_007530_2_	-	868415	869467	0.0	0.0	0.0
gene652	GBAA_0617	gi_50196905_ref_NC_007530_2_	+	631271	632329	0.0	0.0	0.0
gene5006	GBAA_5291	gi_50196905_ref_NC_007530_2_	+	4796110	4796307	0.0	0.0	0.0
gene4669	GBAA_4960	gi_50196905_ref_NC_007530_2_	+	4504718	4505989	0.0	0.0	0.0
gene2820	GBAA_2958	gi_50196905_ref_NC_007530_2_	-	2727408	2728484	0.0	0.0	0.0
gene1565	GBAA_1585	gi_50196905_ref_NC_007530_2_	+	1490947	1491129	0.0	0.0	0.0
gene1005	GBAA_0967	gi_50196905_ref_NC_007530_2_	+	970906	971412	0.0	0.0	0.0
gene3759	GBAA_4000	gi_50196905_ref_NC_007530_2_	-	3677531	3679504	0.0	0.0	0.0
gene1114	GBAA_1093	gi_50196905_ref_NC_007530_2_	+	1073974	1075008	0.0	0.0	0.0
gene909	GBAA_0862	gi_50196905_ref_NC_007530_2_	+	869620	870738	0.0	0.0	0.0
gene4854	pgi	gi_50196905_ref_NC_007530_2_	-	4659554	4660906	0.0	0.0	0.0
gene653	GBAA_0618	gi_50196905_ref_NC_007530_2_	+	632342	633163	0.0	0.0	0.0
gene3640	GBAA_3876	gi_50196905_ref_NC_007530_2_	-	3545806	3546381	0.0	0.0	0.0
gene4911	GBAA_5190	gi_50196905_ref_NC_007530_2_	-	4713445	4713924	0.0	0.0	0.0
gene4821	glgA	gi_50196905_ref_NC_007530_2_	-	4641861	4643291	0.0	0.0	0.0
gene1566	GBAA_1586	gi_50196905_ref_NC_007530_2_	+	1491267	1493204	0.0	0.0	0.0
gene4870	glyS	gi_50196905_ref_NC_007530_2_	+	4672921	4674297	0.0	0.0	0.0
gene1115	GBAA_1094	gi_50196905_ref_NC_007530_2_	+	1075334	1082008	0.0	0.0	0.0
gene75	hslO	gi_50196905_ref_NC_007530_2_	+	72524	73399	0.0	0.0	0.0
gene654	GBAA_0619	gi_50196905_ref_NC_007530_2_	-	633195	633926	0.0	0.0	0.0
gene3911	GBAA_4160	gi_50196905_ref_NC_007530_2_	+	3814625	3815122	0.0	0.0	0.0
gene2822	GBAA_2961	gi_50196905_ref_NC_007530_2_	+	2732976	2733413	0.0	0.0	0.0
gene1567	GBAA_1587	gi_50196905_ref_NC_007530_2_	+	1493310	1494827	0.0	0.0	0.0
gene4508	brnQ-6	gi_50196905_ref_NC_007530_2_	-	4354959	4356284	0.0	0.0	0.0
gene4446	GBAA_4722	gi_50196905_ref_NC_007530_2_	-	4295310	4295972	0.0	0.0	0.0
gene1116	GBAA_1095	gi_50196905_ref_NC_007530_2_	+	1082016	1082495	0.0	0.0	0.0
gene655	GBAA_0620	gi_50196905_ref_NC_007530_2_	+	634139	635329	0.0	0.0	0.0
gene4020	GBAA_4275	gi_50196905_ref_NC_007530_2_	-	3911139	3912041	0.0	0.0	0.0
gene3110	GBAA_3287	gi_50196905_ref_NC_007530_2_	-	3025173	3025400	0.0	0.0	0.0
gene1201	GBAA_1196	gi_50196905_ref_NC_007530_2_	-	1159349	1160743	0.0	0.0	0.0
gene1568	GBAA_1588	gi_50196905_ref_NC_007530_2_	+	1494873	1495346	0.0	0.0	0.0
gene1117	GBAA_1096	gi_50196905_ref_NC_007530_2_	+	1082539	1082877	0.0	0.0	0.0
gene4770	GBAA_5066	gi_50196905_ref_NC_007530_2_	+	4589740	4590408	0.0	0.0	0.0
gene656	GBAA_0621	gi_50196905_ref_NC_007530_2_	+	635374	636327	0.0	0.0	0.0
gene4416	GBAA_4692	gi_50196905_ref_NC_007530_2_	-	4267764	4268747	0.0	0.0	0.0
gene3912	GBAA_4161	gi_50196905_ref_NC_007530_2_	-	3815154	3816467	0.0	0.0	0.0
gene2824	GBAA_2964	gi_50196905_ref_NC_007530_2_	-	2734109	2734642	0.0	0.0	0.0
gene1569	GBAA_1589	gi_50196905_ref_NC_007530_2_	-	1495401	1496297	0.0	0.0	0.0
gene3770	GBAA_4011	gi_50196905_ref_NC_007530_2_	-	3689101	3689976	0.0	0.0	0.0
gene1118	GBAA_1098	gi_50196905_ref_NC_007530_2_	+	1083149	1083685	0.0	0.0	0.0
gene5008	GBAA_5294	gi_50196905_ref_NC_007530_2_	-	4796725	4797303	0.0	0.0	0.0
gene657	GBAA_0622	gi_50196905_ref_NC_007530_2_	+	636393	636815	0.0	0.0	0.0
gene1007	GBAA_0972	gi_50196905_ref_NC_007530_2_	+	973558	973752	0.0	0.0	0.0
gene3650	GBAA_3887	gi_50196905_ref_NC_007530_2_	-	3555704	3556477	0.0	0.0	0.0
gene2825	GBAA_2965	gi_50196905_ref_NC_007530_2_	-	2734662	2734961	0.0	0.0	0.0
gene1119	GBAA_1099	gi_50196905_ref_NC_007530_2_	+	1083678	1083923	0.0	0.0	0.0
gene658	GBAA_0623	gi_50196905_ref_NC_007530_2_	-	636855	638735	0.0	0.0	0.0
gene4658	GBAA_4949	gi_50196905_ref_NC_007530_2_	-	4493928	4494782	0.0	0.0	0.0
gene4880	GBAA_5157	gi_50196905_ref_NC_007530_2_	-	4683187	4683477	0.0	0.0	0.0
gene2826	GBAA_2966	gi_50196905_ref_NC_007530_2_	+	2735063	2735578	0.0	0.0	0.0
gene2690	GBAA_2815	gi_50196905_ref_NC_007530_2_	+	2610341	2611207	0.0	0.0	0.0
gene3913	GBAA_4162	gi_50196905_ref_NC_007530_2_	-	3816731	3817186	0.0	0.0	0.0
gene3771	GBAA_4012	gi_50196905_ref_NC_007530_2_	-	3690077	3692797	0.0	0.0	0.0
gene659	GBAA_0624	gi_50196905_ref_NC_007530_2_	-	638739	639632	0.0	0.0	0.0
gene5009	GBAA_5295	gi_50196905_ref_NC_007530_2_	+	4797377	4797700	0.0	0.0	0.0
gene3550	GBAA_3778	gi_50196905_ref_NC_007530_2_	-	3473370	3473963	0.0	0.0	0.0
gene2827	GBAA_2967	gi_50196905_ref_NC_007530_2_	-	2735630	2736952	0.0	0.0	0.0
gene2691	GBAA_2816	gi_50196905_ref_NC_007530_2_	-	2611227	2611970	0.0	0.0	0.0
gene4977	GBAA_5262	gi_50196905_ref_NC_007530_2_	-	4769524	4770339	0.0	0.0	0.0
gene2280	dhbC	gi_50196905_ref_NC_007530_2_	+	2202855	2204054	0.0	0.0	0.0
gene250	hppD	gi_50196905_ref_NC_007530_2_	+	226826	227944	0.0	0.0	0.0
gene4651	GBAA_4941	gi_50196905_ref_NC_007530_2_	-	4488728	4489072	0.0	0.0	0.0
gene4914	GBAA_5193	gi_50196905_ref_NC_007530_2_	-	4716217	4716849	0.0	0.0	0.0
gene2828	GBAA_2969	gi_50196905_ref_NC_007530_2_	-	2737290	2738288	0.0	0.0	0.0
gene2692	GBAA_2817	gi_50196905_ref_NC_007530_2_	-	2612155	2612538	0.0	0.0	0.0
gene4881	GBAA_5158	gi_50196905_ref_NC_007530_2_	-	4683501	4684007	0.0	0.0	0.0
gene2281	dhbE	gi_50196905_ref_NC_007530_2_	+	2204067	2205683	0.0	0.0	0.0
gene4992	GBAA_5277	gi_50196905_ref_NC_007530_2_	+	4781508	4782410	0.0	0.0	0.0
gene3914	GBAA_4163	gi_50196905_ref_NC_007530_2_	+	3817332	3817532	0.0	0.0	0.0
gene3881	GBAA_4129	gi_50196905_ref_NC_007530_2_	-	3786040	3787137	0.0	0.0	0.0
gene2829	GBAA_2970	gi_50196905_ref_NC_007530_2_	-	2738278	2738856	0.0	0.0	0.0
gene3460	GBAA_3676	gi_50196905_ref_NC_007530_2_	-	3378435	3380084	0.0	0.0	0.0
gene2693	recQ-2	gi_50196905_ref_NC_007530_2_	-	2612564	2614681	0.0	0.0	0.0
gene5193	GBAA_5496	gi_50196905_ref_NC_007530_2_	-	4983681	4984361	0.0	0.0	0.0
gene4733	GBAA_5026	gi_50196905_ref_NC_007530_2_	+	4558856	4559059	0.0	0.0	0.0
gene2282	dhbB	gi_50196905_ref_NC_007530_2_	+	2205715	2206602	0.0	0.0	0.0
gene2550	adP-1	gi_50196905_ref_NC_007530_2_	+	2480687	2481853	0.0	0.0	0.0
gene230	GBAA_0213	gi_50196905_ref_NC_007530_2_	+	206669	207274	0.0	0.0	0.0
gene3851	GBAA_4095	gi_50196905_ref_NC_007530_2_	-	3771262	3771642	0.0	0.0	0.0
gene2694	GBAA_2820	gi_50196905_ref_NC_007530_2_	+	2615755	2616378	0.0	0.0	0.0
gene2283	dhbF	gi_50196905_ref_NC_007530_2_	+	2206634	2213791	0.0	0.0	0.0
gene4773	GBAA_5069	gi_50196905_ref_NC_007530_2_	-	4593196	4593792	0.0	0.0	0.0
gene4882	GBAA_5159	gi_50196905_ref_NC_007530_2_	-	4684131	4685342	0.0	0.0	0.0
gene4660	GBAA_4951	gi_50196905_ref_NC_007530_2_	+	4495738	4496016	0.0	0.0	0.0
gene231	GBAA_0216	gi_50196905_ref_NC_007530_2_	+	207749	208726	0.0	0.0	0.0
gene3915	GBAA_4164	gi_50196905_ref_NC_007530_2_	-	3817568	3817843	0.0	0.0	0.0
gene1550	dnaD	gi_50196905_ref_NC_007530_2_	+	1479053	1479760	0.0	0.0	0.0
gene2695	GBAA_2821	gi_50196905_ref_NC_007530_2_	+	2616996	2617448	0.0	0.0	0.0
gene3551	GBAA_3779	gi_50196905_ref_NC_007530_2_	-	3473964	3474293	0.0	0.0	0.0
gene2284	GBAA_2373	gi_50196905_ref_NC_007530_2_	+	2213788	2214012	0.0	0.0	0.0
gene3643	GBAA_3879	gi_50196905_ref_NC_007530_2_	+	3548237	3550972	0.0	0.0	0.0
gene232	GBAA_0217	gi_50196905_ref_NC_007530_2_	+	208875	209204	0.0	0.0	0.0
gene5052	GBAA_5342	gi_50196905_ref_NC_007530_2_	-	4843514	4843711	0.0	0.0	0.0
gene1551	nth	gi_50196905_ref_NC_007530_2_	+	1479776	1480423	0.0	0.0	0.0
gene1915	GBAA_1973	gi_50196905_ref_NC_007530_2_	+	1857046	1858047	0.0	0.0	0.0
gene4549	phoP	gi_50196905_ref_NC_007530_2_	-	4397107	4397826	0.0	0.0	0.0
gene1140	GBAA_1126	gi_50196905_ref_NC_007530_2_	+	1100769	1101677	0.0	0.0	0.0
gene2285	GBAA_2374	gi_50196905_ref_NC_007530_2_	+	2214012	2215454	0.0	0.0	0.0
gene4916	fbp-1	gi_50196905_ref_NC_007530_2_	+	4717509	4718480	0.0	0.0	0.0
gene4774	GBAA_5070	gi_50196905_ref_NC_007530_2_	-	4593906	4594352	0.0	0.0	0.0
gene754	Ba16SJ	gi_50196905_ref_NC_007530_2_	+	741565	743071	0.0	0.0	0.0
gene233	GBAA_0218	gi_50196905_ref_NC_007530_2_	+	209323	210159	0.0	0.0	0.0
gene4883	GBAA_5160	gi_50196905_ref_NC_007530_2_	+	4685796	4686791	0.0	0.0	0.0
gene4552	mdh	gi_50196905_ref_NC_007530_2_	-	4399194	4400132	0.0	0.0	0.0
gene1552	GBAA_1571	gi_50196905_ref_NC_007530_2_	+	1480427	1480945	0.0	0.0	0.0
gene2697	GBAA_2823	gi_50196905_ref_NC_007530_2_	-	2618496	2619623	0.0	0.0	0.0
gene1141	GBAA_1127	gi_50196905_ref_NC_007530_2_	+	1101755	1102426	0.0	0.0	0.0
gene2286	GBAA_2375	gi_50196905_ref_NC_007530_2_	+	2215488	2216237	0.0	0.0	0.0
gene3774	GBAA_4016	gi_50196905_ref_NC_007530_2_	-	3696130	3696498	0.0	0.0	0.0
gene660	cls	gi_50196905_ref_NC_007530_2_	-	639760	641289	0.0	0.0	0.0
gene3552	GBAA_3780	gi_50196905_ref_NC_007530_2_	-	3474290	3474646	0.0	0.0	0.0
gene3661	GBAA_3899	gi_50196905_ref_NC_007530_2_	-	3570838	3572199	0.0	0.0	0.0
gene234	GBAA_0219	gi_50196905_ref_NC_007530_2_	+	210297	210653	0.0	0.0	0.0
gene5077	cggR	gi_50196905_ref_NC_007530_2_	-	4864505	4865533	0.0	0.0	0.0
gene1553	GBAA_1572	gi_50196905_ref_NC_007530_2_	-	1480969	1483662	0.0	0.0	0.0
gene2698	GBAA_2824	gi_50196905_ref_NC_007530_2_	+	2619785	2619982	0.0	0.0	0.0
gene1142	GBAA_1129	gi_50196905_ref_NC_007530_2_	+	1102838	1103497	0.0	0.0	0.0
gene2287	GBAA_2376	gi_50196905_ref_NC_007530_2_	+	2216273	2216815	0.0	0.0	0.0
gene253	GBAA_0244	gi_50196905_ref_NC_007530_2_	+	230339	231610	0.0	0.0	0.0
gene661	GBAA_0626	gi_50196905_ref_NC_007530_2_	+	641341	641709	0.0	0.0	0.0
gene3652	GBAA_3889	gi_50196905_ref_NC_007530_2_	-	3557225	3557416	0.0	0.0	0.0
gene4917	GBAA_5196	gi_50196905_ref_NC_007530_2_	+	4718498	4718764	0.0	0.0	0.0
gene235	GBAA_0221	gi_50196905_ref_NC_007530_2_	+	211225	211338	0.0	0.0	0.0
gene5114	GBAA_5407	gi_50196905_ref_NC_007530_2_	+	4896449	4896814	0.0	0.0	0.0
gene1554	recU	gi_50196905_ref_NC_007530_2_	-	1483728	1484330	0.0	0.0	0.0
gene2699	GBAA_2825	gi_50196905_ref_NC_007530_2_	-	2620001	2621647	0.0	0.0	0.0
gene3644	GBAA_3881	gi_50196905_ref_NC_007530_2_	+	3551118	3552284	0.0	0.0	0.0
gene1143	GBAA_1130	gi_50196905_ref_NC_007530_2_	+	1103837	1104493	0.0	0.0	0.0
gene2288	hup-2	gi_50196905_ref_NC_007530_2_	-	2216853	2217125	0.0	0.0	0.0
gene662	GBAA_0627	gi_50196905_ref_NC_007530_2_	+	641740	642078	0.0	0.0	0.0
gene3775	GBAA_4017	gi_50196905_ref_NC_007530_2_	-	3696514	3696879	0.0	0.0	0.0
gene3884	GBAA_4133	gi_50196905_ref_NC_007530_2_	-	3788354	3788599	0.0	0.0	0.0
gene236	GBAA_0222	gi_50196905_ref_NC_007530_2_	+	211397	212161	0.0	0.0	0.0
gene2810	GBAA_2947	gi_50196905_ref_NC_007530_2_	-	2711258	2713231	0.0	0.0	0.0
